average_rating,num_pages,num_occ_title,num_occ_authors,num_occ_genre,publication_year,top_genre,Class
4.09,160.0,1.0,27.0,76.0,1997.0,0.0,0.0
4.15,444.0,1.0,16.0,4027.0,2005.0,1.0,0.0
3.95,848.0,1.0,10.0,4027.0,2002.0,1.0,1.0
3.99,144.0,1.0,10.0,4027.0,2004.0,1.0,1.0
3.76,324.0,7.0,32.0,4027.0,2003.0,1.0,1.0
3.8,383.0,1.0,12.0,4027.0,1998.0,1.0,1.0
3.58,176.0,1.0,14.0,184.0,2000.0,0.0,1.0
3.99,324.0,1.0,2.0,4027.0,2007.0,1.0,1.0
4.23,66.0,1.0,3.0,10.0,2003.0,0.0,0.0
3.63,215.0,1.0,8.0,4027.0,1990.0,1.0,1.0
3.72,120.0,1.0,1.0,226.0,1984.0,0.0,1.0
4.17,58.0,1.0,20.0,850.0,2012.0,1.0,0.0
4.05,122.0,2.0,6.0,4027.0,2013.0,1.0,0.0
3.98,221.0,1.0,8.0,312.0,2010.0,1.0,1.0
3.85,512.0,1.0,2.0,4027.0,2001.0,1.0,1.0
3.13,16.0,1.0,8.0,850.0,2004.0,1.0,1.0
3.92,184.0,1.0,12.0,850.0,2002.0,1.0,1.0
4.17,209.0,1.0,3.0,108.0,2006.0,0.0,0.0
4.19,85.0,1.0,14.0,1.0,1991.0,0.0,0.0
4.01,272.0,1.0,10.0,4027.0,1993.0,1.0,0.0
3.87,273.0,1.0,32.0,4027.0,2003.0,1.0,1.0
3.68,392.0,1.0,1.0,189.0,1988.0,0.0,1.0
3.42,386.0,1.0,2.0,587.0,2001.0,1.0,1.0
4.3,186.0,1.0,16.0,7.0,2004.0,0.0,0.0
3.78,354.0,1.0,6.0,4027.0,2006.0,1.0,1.0
4.41,24.0,1.0,5.0,850.0,2004.0,1.0,0.0
3.68,168.0,2.0,16.0,4027.0,1999.0,1.0,1.0
4.23,641.0,1.0,17.0,4027.0,2002.0,1.0,0.0
4.19,114.0,1.0,11.0,850.0,2007.0,1.0,0.0
3.71,160.0,1.0,4.0,76.0,2004.0,0.0,1.0
4.22,503.0,1.0,13.0,23.0,1993.0,0.0,0.0
3.89,410.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.75,299.0,1.0,3.0,189.0,2007.0,0.0,1.0
3.64,112.0,1.0,3.0,45.0,2003.0,0.0,1.0
4.28,539.0,1.0,10.0,58.0,2004.0,0.0,0.0
4.08,736.0,1.0,1.0,45.0,2006.0,0.0,0.0
4.07,761.0,1.0,11.0,4027.0,2004.0,1.0,0.0
4.04,182.0,1.0,8.0,6.0,2000.0,0.0,0.0
4.41,144.0,1.0,30.0,4027.0,1999.0,1.0,0.0
4.06,32.0,1.0,41.0,4027.0,1998.0,1.0,0.0
3.42,272.0,1.0,2.0,226.0,2007.0,0.0,1.0
3.89,324.0,1.0,20.0,4027.0,1986.0,1.0,1.0
3.72,352.0,1.0,62.0,4027.0,2005.0,1.0,1.0
3.44,136.0,1.0,43.0,850.0,1986.0,1.0,1.0
4.31,200.0,1.0,5.0,77.0,2004.0,0.0,0.0
3.88,368.0,1.0,1.0,587.0,2006.0,1.0,1.0
3.88,144.0,1.0,11.0,850.0,2002.0,1.0,1.0
3.72,304.0,1.0,1.0,4027.0,2004.0,1.0,1.0
4.03,379.0,1.0,11.0,4027.0,2004.0,1.0,0.0
4.04,320.0,1.0,29.0,4027.0,1998.0,1.0,0.0
3.93,240.0,1.0,58.0,1.0,2006.0,0.0,1.0
3.64,328.0,1.0,4.0,95.0,1996.0,0.0,1.0
4.11,211.0,1.0,48.0,29.0,2002.0,0.0,0.0
4.19,534.0,1.0,8.0,228.0,1966.0,0.0,0.0
4.62,304.0,1.0,3.0,136.0,1992.0,0.0,0.0
3.87,272.0,1.0,15.0,228.0,2005.0,0.0,1.0
3.96,56.0,2.0,9.0,850.0,2004.0,1.0,1.0
3.83,718.0,1.0,17.0,4027.0,1995.0,1.0,1.0
3.95,416.0,1.0,2.0,24.0,2006.0,0.0,1.0
3.65,352.0,1.0,2.0,4027.0,2002.0,1.0,1.0
3.5,254.0,1.0,3.0,95.0,2006.0,0.0,1.0
3.92,256.0,1.0,2.0,189.0,2001.0,0.0,1.0
3.78,336.0,1.0,10.0,4027.0,1995.0,1.0,1.0
3.89,398.0,1.0,2.0,4027.0,2006.0,1.0,1.0
4.19,404.0,1.0,7.0,4027.0,2007.0,1.0,0.0
3.66,496.0,1.0,1.0,4027.0,2007.0,1.0,1.0
4.34,144.0,1.0,2.0,77.0,2006.0,0.0,0.0
3.93,192.0,1.0,4.0,312.0,2007.0,1.0,1.0
4.09,218.0,2.0,5.0,4.0,2003.0,0.0,0.0
3.62,264.0,1.0,2.0,226.0,2005.0,0.0,1.0
3.55,339.0,1.0,2.0,4027.0,2005.0,1.0,1.0
4.09,384.0,1.0,19.0,108.0,1996.0,0.0,0.0
4.05,749.0,1.0,12.0,4027.0,2000.0,1.0,0.0
3.85,288.0,1.0,1.0,25.0,1999.0,0.0,1.0
3.8,308.0,1.0,10.0,4027.0,2003.0,1.0,1.0
3.66,354.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.88,336.0,1.0,2.0,5.0,1999.0,0.0,1.0
4.14,256.0,1.0,8.0,1.0,1990.0,0.0,0.0
3.94,374.0,1.0,5.0,8.0,1999.0,0.0,1.0
3.49,384.0,1.0,7.0,4027.0,1995.0,1.0,1.0
4.06,297.0,1.0,4.0,37.0,2002.0,0.0,0.0
3.91,336.0,5.0,83.0,1.0,2001.0,0.0,1.0
3.91,511.0,1.0,14.0,4027.0,2005.0,1.0,1.0
3.57,375.0,1.0,2.0,44.0,1998.0,0.0,1.0
3.61,343.0,1.0,5.0,5.0,2004.0,0.0,1.0
4.19,739.0,1.0,4.0,1.0,1989.0,0.0,0.0
4.01,464.0,1.0,9.0,587.0,2004.0,1.0,0.0
3.79,252.0,1.0,10.0,228.0,2006.0,0.0,1.0
3.76,320.0,1.0,6.0,58.0,1999.0,0.0,1.0
4.36,304.0,1.0,9.0,4027.0,1993.0,1.0,0.0
3.84,409.0,5.0,35.0,4027.0,2004.0,1.0,1.0
4.15,351.0,1.0,21.0,4027.0,2007.0,1.0,0.0
3.47,265.0,1.0,6.0,850.0,2006.0,1.0,1.0
3.96,597.0,2.0,18.0,1.0,2001.0,0.0,1.0
3.67,142.0,1.0,2.0,189.0,2006.0,0.0,1.0
3.72,208.0,1.0,2.0,42.0,1998.0,0.0,1.0
3.77,467.0,1.0,13.0,4027.0,2004.0,1.0,1.0
3.69,219.0,1.0,17.0,4027.0,1981.0,1.0,1.0
3.8,176.0,1.0,9.0,850.0,1996.0,1.0,1.0
4.26,264.0,1.0,34.0,4027.0,2004.0,1.0,0.0
3.81,532.0,3.0,4.0,4027.0,2004.0,1.0,1.0
3.82,688.0,5.0,12.0,6.0,1993.0,0.0,1.0
4.28,400.0,1.0,1.0,77.0,1995.0,0.0,0.0
3.79,384.0,1.0,7.0,4027.0,2005.0,1.0,1.0
4.12,412.0,1.0,5.0,4027.0,2000.0,1.0,0.0
4.42,768.0,1.0,37.0,4027.0,2004.0,1.0,0.0
4.09,262.0,5.0,17.0,4027.0,2003.0,1.0,0.0
4.1,464.0,1.0,4.0,27.0,1999.0,0.0,0.0
4.07,777.0,1.0,2.0,4.0,1991.0,0.0,0.0
3.49,245.0,1.0,1.0,3.0,2004.0,0.0,1.0
4.03,149.0,1.0,38.0,42.0,2004.0,0.0,0.0
3.74,224.0,1.0,1.0,78.0,2002.0,0.0,1.0
3.76,420.0,1.0,4.0,587.0,2000.0,1.0,1.0
3.72,351.0,1.0,1.0,4027.0,2007.0,1.0,1.0
3.89,512.0,1.0,3.0,4027.0,2005.0,1.0,1.0
4.27,104.0,1.0,8.0,42.0,2006.0,0.0,0.0
3.64,317.0,1.0,16.0,4027.0,1993.0,1.0,1.0
4.08,619.0,2.0,12.0,366.0,2003.0,1.0,0.0
4.08,204.0,1.0,9.0,2.0,1998.0,0.0,0.0
4.06,512.0,1.0,1.0,587.0,1995.0,1.0,0.0
3.94,312.0,1.0,9.0,2.0,1991.0,0.0,1.0
4.49,893.0,1.0,19.0,850.0,2004.0,1.0,0.0
3.85,451.0,2.0,19.0,4027.0,1996.0,1.0,1.0
4.07,438.0,1.0,13.0,366.0,1992.0,1.0,0.0
4.26,272.0,2.0,38.0,4027.0,2002.0,1.0,0.0
4.17,128.0,1.0,9.0,587.0,1986.0,1.0,0.0
4.0,40.0,1.0,5.0,184.0,2003.0,0.0,0.0
3.83,304.0,1.0,10.0,4027.0,2005.0,1.0,1.0
3.95,384.0,1.0,6.0,4027.0,1995.0,1.0,1.0
3.5,608.0,1.0,12.0,4027.0,2003.0,1.0,1.0
3.33,275.0,1.0,1.0,4027.0,1987.0,1.0,1.0
3.85,322.0,2.0,4.0,4027.0,2005.0,1.0,1.0
3.68,312.0,1.0,4.0,4027.0,2005.0,1.0,1.0
4.17,299.0,1.0,3.0,114.0,1997.0,0.0,0.0
4.23,491.0,2.0,19.0,29.0,1986.0,0.0,0.0
3.68,154.0,1.0,13.0,850.0,1999.0,1.0,1.0
4.13,836.0,1.0,7.0,4027.0,2003.0,1.0,0.0
3.93,270.0,1.0,1.0,109.0,2002.0,0.0,1.0
4.47,64.0,1.0,3.0,587.0,2004.0,1.0,0.0
3.95,592.0,1.0,4.0,587.0,1999.0,1.0,1.0
4.0,254.0,1.0,6.0,76.0,2002.0,0.0,0.0
3.76,304.0,1.0,1.0,587.0,2003.0,1.0,1.0
4.2,574.0,1.0,8.0,4027.0,2006.0,1.0,0.0
4.03,240.0,1.0,5.0,850.0,2003.0,1.0,0.0
3.89,639.0,1.0,4.0,48.0,2006.0,0.0,1.0
3.79,448.0,5.0,9.0,4027.0,2004.0,1.0,1.0
4.06,48.0,1.0,3.0,184.0,1998.0,0.0,0.0
3.83,328.0,1.0,8.0,4027.0,2007.0,1.0,1.0
3.58,480.0,1.0,26.0,4027.0,2002.0,1.0,1.0
3.62,261.0,1.0,12.0,4027.0,2005.0,1.0,1.0
4.0,336.0,1.0,1.0,4027.0,2006.0,1.0,0.0
4.34,352.0,1.0,10.0,189.0,2005.0,0.0,0.0
3.4,182.0,1.0,2.0,1.0,2005.0,0.0,1.0
5.0,32.0,1.0,3.0,45.0,2002.0,0.0,0.0
4.27,501.0,1.0,2.0,4027.0,1989.0,1.0,0.0
3.92,456.0,1.0,1.0,71.0,2004.0,0.0,1.0
3.93,402.0,1.0,17.0,4027.0,1994.0,1.0,1.0
3.95,320.0,2.0,17.0,850.0,2005.0,1.0,1.0
3.82,144.0,1.0,27.0,1.0,2002.0,0.0,1.0
4.26,496.0,1.0,9.0,4027.0,1998.0,1.0,0.0
4.42,173.0,1.0,2.0,78.0,2001.0,0.0,0.0
3.59,432.0,1.0,6.0,4027.0,1997.0,1.0,1.0
3.76,257.0,1.0,24.0,4027.0,2006.0,1.0,1.0
4.0,274.0,1.0,21.0,3.0,2005.0,0.0,0.0
3.97,512.0,1.0,46.0,4027.0,1994.0,1.0,1.0
3.06,192.0,1.0,1.0,4027.0,2007.0,1.0,1.0
4.14,548.0,1.0,2.0,16.0,2001.0,0.0,0.0
4.18,304.0,1.0,6.0,587.0,2006.0,1.0,0.0
3.68,396.0,1.0,11.0,4027.0,1997.0,1.0,1.0
3.27,664.0,1.0,2.0,1.0,2006.0,0.0,1.0
4.17,346.0,1.0,5.0,4027.0,1998.0,1.0,0.0
4.32,64.0,1.0,21.0,226.0,1984.0,0.0,0.0
3.33,248.0,1.0,2.0,4027.0,2003.0,1.0,1.0
4.04,302.0,1.0,1.0,587.0,2002.0,1.0,0.0
4.17,300.0,1.0,2.0,45.0,2006.0,0.0,0.0
3.67,234.0,1.0,23.0,4027.0,2006.0,1.0,1.0
4.16,506.0,1.0,4.0,4027.0,1998.0,1.0,0.0
3.98,229.0,1.0,1.0,109.0,2002.0,0.0,1.0
4.14,828.0,1.0,20.0,22.0,1985.0,0.0,0.0
4.18,161.0,1.0,17.0,4027.0,1998.0,1.0,0.0
3.67,249.0,1.0,23.0,4027.0,2011.0,1.0,1.0
4.24,189.0,1.0,48.0,29.0,2001.0,0.0,0.0
3.84,441.0,1.0,1.0,366.0,1995.0,1.0,1.0
3.76,374.0,7.0,39.0,4027.0,1999.0,1.0,1.0
3.72,262.0,1.0,21.0,850.0,2004.0,1.0,1.0
3.13,280.0,1.0,4.0,4027.0,2005.0,1.0,1.0
3.89,335.0,3.0,33.0,4027.0,1993.0,1.0,1.0
4.31,528.0,1.0,6.0,366.0,2002.0,1.0,0.0
4.27,127.0,1.0,7.0,587.0,1997.0,1.0,0.0
4.11,816.0,1.0,1.0,587.0,2004.0,1.0,0.0
3.69,232.0,1.0,1.0,366.0,2003.0,1.0,1.0
4.2,224.0,1.0,2.0,312.0,2006.0,1.0,0.0
4.25,40.0,1.0,3.0,184.0,2004.0,0.0,0.0
3.9,243.0,1.0,3.0,189.0,2003.0,0.0,1.0
4.03,530.0,1.0,15.0,4027.0,1995.0,1.0,0.0
3.76,192.0,1.0,10.0,136.0,2004.0,0.0,1.0
3.92,386.0,2.0,59.0,4027.0,2004.0,1.0,1.0
3.84,288.0,1.0,19.0,587.0,2001.0,1.0,1.0
3.57,306.0,6.0,10.0,4027.0,2003.0,1.0,1.0
3.94,320.0,1.0,6.0,4027.0,1995.0,1.0,1.0
4.02,132.0,3.0,9.0,4027.0,1993.0,1.0,0.0
4.03,64.0,1.0,3.0,184.0,1998.0,0.0,0.0
4.24,304.0,1.0,3.0,228.0,2001.0,0.0,0.0
3.92,400.0,1.0,6.0,4027.0,2003.0,1.0,1.0
3.7,685.0,1.0,17.0,4027.0,2005.0,1.0,1.0
4.26,816.0,1.0,38.0,850.0,2006.0,1.0,0.0
4.04,296.0,1.0,2.0,77.0,2001.0,0.0,0.0
4.09,216.0,1.0,36.0,8.0,1970.0,0.0,0.0
3.4,80.0,1.0,29.0,226.0,1965.0,0.0,1.0
3.77,278.0,1.0,1.0,42.0,2001.0,0.0,1.0
4.06,144.0,1.0,29.0,312.0,2006.0,1.0,0.0
3.87,116.0,2.0,27.0,191.0,2006.0,0.0,1.0
4.34,613.0,1.0,78.0,4027.0,1986.0,1.0,0.0
4.2,234.0,1.0,1.0,366.0,1992.0,1.0,0.0
3.64,224.0,1.0,7.0,76.0,2003.0,0.0,1.0
3.94,605.0,1.0,6.0,9.0,2002.0,0.0,1.0
3.74,192.0,1.0,33.0,4027.0,2006.0,1.0,1.0
3.44,368.0,1.0,1.0,4027.0,2004.0,1.0,1.0
3.64,32.0,1.0,3.0,184.0,2002.0,0.0,1.0
3.83,352.0,1.0,7.0,4027.0,2004.0,1.0,1.0
3.97,208.0,1.0,2.0,850.0,2006.0,1.0,1.0
3.72,132.0,1.0,3.0,189.0,2002.0,0.0,1.0
4.06,432.0,1.0,6.0,4027.0,2005.0,1.0,0.0
3.83,324.0,2.0,18.0,4027.0,2004.0,1.0,1.0
3.86,60.0,1.0,3.0,76.0,2000.0,0.0,1.0
4.28,400.0,1.0,32.0,4027.0,2003.0,1.0,0.0
3.59,192.0,1.0,2.0,850.0,1987.0,1.0,1.0
4.17,563.0,1.0,20.0,4027.0,1996.0,1.0,0.0
3.94,896.0,1.0,3.0,587.0,2005.0,1.0,1.0
3.66,335.0,1.0,4.0,71.0,2005.0,0.0,1.0
4.06,208.0,1.0,21.0,850.0,2000.0,1.0,0.0
3.69,304.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.19,471.0,1.0,2.0,850.0,2002.0,1.0,0.0
3.69,567.0,1.0,3.0,8.0,2001.0,0.0,1.0
4.1,372.0,1.0,9.0,54.0,2004.0,0.0,0.0
3.94,240.0,1.0,14.0,4027.0,1990.0,1.0,1.0
4.14,215.0,2.0,36.0,42.0,1984.0,0.0,0.0
4.12,368.0,1.0,12.0,4027.0,2003.0,1.0,0.0
4.29,658.0,1.0,9.0,226.0,1994.0,0.0,0.0
4.3,224.0,1.0,1.0,54.0,2004.0,0.0,0.0
3.98,366.0,1.0,12.0,4027.0,2006.0,1.0,1.0
3.98,503.0,1.0,8.0,191.0,1998.0,0.0,1.0
3.93,320.0,1.0,2.0,587.0,2005.0,1.0,1.0
4.32,208.0,1.0,16.0,312.0,2001.0,1.0,0.0
3.9,184.0,1.0,2.0,78.0,2005.0,0.0,1.0
4.14,564.0,1.0,4.0,587.0,1994.0,1.0,0.0
3.89,288.0,1.0,1.0,44.0,2006.0,0.0,1.0
3.79,224.0,1.0,36.0,312.0,2006.0,1.0,1.0
3.83,128.0,1.0,10.0,48.0,2004.0,0.0,1.0
3.92,388.0,1.0,3.0,3.0,1998.0,0.0,1.0
3.49,304.0,1.0,30.0,4027.0,1987.0,1.0,1.0
3.67,212.0,1.0,8.0,4027.0,1998.0,1.0,1.0
3.68,480.0,1.0,6.0,71.0,2004.0,0.0,1.0
4.13,317.0,1.0,2.0,1.0,1998.0,0.0,0.0
4.06,784.0,1.0,30.0,850.0,2002.0,1.0,0.0
3.65,256.0,1.0,1.0,850.0,2002.0,1.0,1.0
4.42,277.0,1.0,21.0,4027.0,2006.0,1.0,0.0
3.85,192.0,1.0,6.0,1.0,1999.0,0.0,1.0
3.84,416.0,1.0,40.0,4027.0,2012.0,1.0,1.0
4.36,524.0,1.0,3.0,24.0,1982.0,0.0,0.0
3.81,253.0,1.0,2.0,30.0,2005.0,0.0,1.0
4.29,356.0,1.0,2.0,24.0,2005.0,0.0,0.0
4.04,288.0,1.0,7.0,312.0,2006.0,1.0,0.0
3.57,288.0,1.0,3.0,67.0,2004.0,0.0,1.0
3.65,512.0,1.0,13.0,1.0,1999.0,0.0,1.0
3.82,288.0,1.0,8.0,366.0,2006.0,1.0,1.0
4.37,691.0,1.0,18.0,8.0,1977.0,0.0,0.0
4.08,462.0,7.0,17.0,5.0,1988.0,0.0,0.0
4.14,648.0,1.0,1.0,587.0,1994.0,1.0,0.0
3.98,160.0,1.0,33.0,4027.0,1995.0,1.0,1.0
4.14,112.0,3.0,26.0,4027.0,2000.0,1.0,0.0
3.76,677.0,1.0,31.0,4027.0,2005.0,1.0,1.0
4.0,336.0,1.0,1.0,95.0,2006.0,0.0,0.0
4.22,326.0,1.0,1.0,54.0,2001.0,0.0,0.0
3.89,784.0,1.0,2.0,109.0,1998.0,0.0,1.0
3.91,624.0,1.0,2.0,4027.0,1997.0,1.0,1.0
3.77,480.0,1.0,46.0,4027.0,2003.0,1.0,1.0
4.2,749.0,1.0,4.0,1.0,1985.0,0.0,0.0
4.3,572.0,1.0,5.0,4027.0,1997.0,1.0,0.0
3.55,214.0,1.0,25.0,1.0,1984.0,0.0,1.0
3.7,320.0,1.0,1.0,4027.0,2001.0,1.0,1.0
4.09,424.0,1.0,2.0,27.0,2001.0,0.0,0.0
4.0,175.0,1.0,2.0,9.0,2003.0,0.0,0.0
4.0,212.0,1.0,7.0,850.0,2001.0,1.0,0.0
4.03,256.0,1.0,12.0,4027.0,2005.0,1.0,0.0
3.71,288.0,1.0,1.0,136.0,1994.0,0.0,1.0
4.05,436.0,1.0,14.0,4027.0,1997.0,1.0,0.0
3.57,528.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.06,284.0,3.0,20.0,48.0,1999.0,0.0,0.0
4.54,223.0,1.0,1.0,189.0,1975.0,0.0,0.0
4.03,92.0,1.0,14.0,850.0,2004.0,1.0,0.0
4.06,448.0,1.0,1.0,4027.0,2004.0,1.0,0.0
4.28,352.0,1.0,34.0,7.0,2005.0,0.0,0.0
3.95,319.0,1.0,2.0,136.0,2005.0,0.0,1.0
3.82,288.0,1.0,39.0,4027.0,1999.0,1.0,1.0
4.06,335.0,1.0,8.0,78.0,2003.0,0.0,0.0
3.89,338.0,2.0,5.0,4.0,2000.0,0.0,1.0
3.81,320.0,1.0,12.0,4027.0,2007.0,1.0,1.0
3.86,624.0,3.0,33.0,4027.0,1992.0,1.0,1.0
3.75,56.0,1.0,24.0,226.0,1971.0,0.0,1.0
3.99,752.0,1.0,5.0,4027.0,2005.0,1.0,1.0
3.87,32.0,1.0,2.0,850.0,1994.0,1.0,1.0
3.58,228.0,1.0,3.0,48.0,2005.0,0.0,1.0
3.59,228.0,1.0,1.0,189.0,2005.0,0.0,1.0
4.26,320.0,1.0,1.0,366.0,1993.0,1.0,0.0
3.6,193.0,1.0,11.0,4027.0,1994.0,1.0,1.0
4.32,736.0,7.0,57.0,8.0,1999.0,0.0,0.0
3.63,439.0,1.0,12.0,4027.0,2003.0,1.0,1.0
4.29,416.0,1.0,10.0,1.0,1971.0,0.0,0.0
3.65,272.0,1.0,12.0,4027.0,2007.0,1.0,1.0
4.01,592.0,1.0,7.0,587.0,2004.0,1.0,0.0
3.86,400.0,1.0,27.0,2.0,2004.0,0.0,1.0
3.99,240.0,1.0,2.0,189.0,2002.0,0.0,1.0
3.5,193.0,2.0,12.0,4027.0,1985.0,1.0,1.0
3.76,288.0,1.0,8.0,850.0,2003.0,1.0,1.0
4.16,337.0,1.0,23.0,4027.0,2002.0,1.0,0.0
3.68,312.0,1.0,23.0,4027.0,2006.0,1.0,1.0
3.62,656.0,1.0,2.0,25.0,2003.0,0.0,1.0
3.88,320.0,1.0,7.0,4027.0,2006.0,1.0,1.0
4.29,64.0,1.0,1.0,184.0,2003.0,0.0,0.0
3.93,79.0,2.0,1.0,78.0,2000.0,0.0,1.0
4.03,128.0,1.0,19.0,184.0,2007.0,0.0,0.0
3.99,300.0,1.0,12.0,4027.0,2003.0,1.0,1.0
4.28,496.0,1.0,27.0,587.0,1998.0,1.0,0.0
4.1,336.0,1.0,8.0,136.0,1992.0,0.0,0.0
3.93,338.0,1.0,4.0,4027.0,2006.0,1.0,1.0
3.86,224.0,1.0,3.0,191.0,1997.0,0.0,1.0
4.03,400.0,1.0,21.0,191.0,2003.0,0.0,0.0
3.96,338.0,1.0,3.0,4027.0,2001.0,1.0,1.0
5.0,222.0,1.0,1.0,587.0,2003.0,1.0,0.0
3.94,400.0,1.0,2.0,4027.0,1995.0,1.0,1.0
4.17,326.0,2.0,24.0,4027.0,2003.0,1.0,0.0
4.33,384.0,1.0,74.0,29.0,2001.0,0.0,0.0
3.41,378.0,1.0,40.0,4027.0,1995.0,1.0,1.0
3.9,192.0,1.0,4.0,1.0,2003.0,0.0,1.0
4.05,144.0,1.0,7.0,850.0,2004.0,1.0,0.0
3.71,441.0,1.0,15.0,4027.0,2005.0,1.0,1.0
4.18,16.0,1.0,7.0,850.0,2006.0,1.0,0.0
3.95,128.0,1.0,6.0,1.0,2004.0,0.0,1.0
4.16,475.0,1.0,20.0,4027.0,2006.0,1.0,0.0
4.11,514.0,1.0,3.0,587.0,2000.0,1.0,0.0
4.06,397.0,3.0,20.0,24.0,2006.0,0.0,0.0
4.26,532.0,1.0,1.0,77.0,2007.0,0.0,0.0
4.01,390.0,1.0,14.0,4027.0,2007.0,1.0,0.0
3.92,192.0,1.0,6.0,312.0,2007.0,1.0,1.0
3.82,372.0,1.0,1.0,9.0,2002.0,0.0,1.0
3.96,64.0,1.0,10.0,850.0,2002.0,1.0,1.0
3.92,320.0,1.0,1.0,226.0,2001.0,0.0,1.0
4.14,256.0,1.0,5.0,114.0,1973.0,0.0,0.0
3.84,188.0,1.0,9.0,4027.0,2005.0,1.0,1.0
4.5,24.0,1.0,8.0,850.0,2006.0,1.0,0.0
4.0,320.0,1.0,1.0,4027.0,2004.0,1.0,0.0
3.81,371.0,1.0,9.0,4027.0,2003.0,1.0,1.0
3.64,268.0,1.0,21.0,850.0,2006.0,1.0,1.0
4.08,160.0,1.0,12.0,850.0,2010.0,1.0,0.0
3.76,304.0,7.0,28.0,4027.0,1999.0,1.0,1.0
4.41,144.0,1.0,31.0,2.0,2001.0,0.0,0.0
4.25,164.0,1.0,91.0,191.0,2001.0,0.0,0.0
3.87,473.0,1.0,27.0,4027.0,1986.0,1.0,1.0
3.6,189.0,1.0,9.0,3.0,2001.0,0.0,1.0
3.72,176.0,1.0,8.0,48.0,2002.0,0.0,1.0
4.21,80.0,1.0,30.0,850.0,1999.0,1.0,0.0
3.81,144.0,1.0,7.0,312.0,2004.0,1.0,1.0
3.86,304.0,1.0,8.0,4027.0,1999.0,1.0,1.0
4.13,100.0,1.0,4.0,109.0,2000.0,0.0,0.0
4.58,120.0,1.0,2.0,114.0,2004.0,0.0,0.0
4.04,548.0,3.0,7.0,23.0,2002.0,0.0,0.0
4.09,407.0,1.0,9.0,850.0,2007.0,1.0,0.0
4.1,231.0,1.0,36.0,4027.0,1987.0,1.0,0.0
4.16,340.0,1.0,34.0,4027.0,2005.0,1.0,0.0
3.8,480.0,1.0,1.0,95.0,2006.0,0.0,1.0
4.02,151.0,1.0,15.0,191.0,1996.0,0.0,0.0
4.4,192.0,1.0,2.0,587.0,1997.0,1.0,0.0
4.26,303.0,1.0,4.0,4027.0,2003.0,1.0,0.0
3.6,275.0,1.0,3.0,4027.0,1978.0,1.0,1.0
4.22,192.0,1.0,2.0,587.0,2006.0,1.0,0.0
3.95,388.0,1.0,13.0,4027.0,2001.0,1.0,1.0
3.64,320.0,1.0,9.0,15.0,2000.0,0.0,1.0
3.34,288.0,1.0,2.0,4027.0,2004.0,1.0,1.0
3.75,380.0,1.0,8.0,4027.0,2005.0,1.0,1.0
4.11,503.0,5.0,8.0,4027.0,2005.0,1.0,0.0
4.21,240.0,1.0,1.0,4027.0,2006.0,1.0,0.0
3.73,272.0,1.0,6.0,52.0,2004.0,0.0,1.0
3.44,224.0,1.0,1.0,4027.0,2005.0,1.0,1.0
3.94,301.0,1.0,13.0,4027.0,2006.0,1.0,1.0
4.58,191.0,1.0,4.0,37.0,1996.0,0.0,0.0
4.04,112.0,1.0,44.0,850.0,2003.0,1.0,0.0
3.82,438.0,1.0,5.0,4027.0,2007.0,1.0,1.0
3.91,219.0,1.0,6.0,4027.0,2006.0,1.0,1.0
4.43,343.0,1.0,8.0,95.0,2006.0,0.0,0.0
3.82,288.0,2.0,7.0,1.0,2006.0,0.0,1.0
4.06,137.0,1.0,10.0,850.0,2003.0,1.0,0.0
4.19,161.0,1.0,8.0,312.0,2005.0,1.0,0.0
3.62,386.0,1.0,1.0,4027.0,2005.0,1.0,1.0
4.18,301.0,2.0,14.0,4027.0,2002.0,1.0,0.0
4.18,709.0,1.0,20.0,4027.0,1998.0,1.0,0.0
4.0,279.0,1.0,5.0,3.0,2005.0,0.0,0.0
4.32,347.0,1.0,11.0,850.0,2006.0,1.0,0.0
4.15,332.0,1.0,9.0,3.0,1995.0,0.0,0.0
4.21,432.0,1.0,5.0,4027.0,2011.0,1.0,0.0
3.9,457.0,1.0,18.0,4027.0,1995.0,1.0,1.0
3.73,234.0,1.0,18.0,4027.0,2005.0,1.0,1.0
3.63,384.0,1.0,11.0,4027.0,2000.0,1.0,1.0
3.84,192.0,1.0,2.0,77.0,2006.0,0.0,1.0
4.22,703.0,1.0,6.0,108.0,2001.0,0.0,0.0
3.81,400.0,1.0,7.0,4027.0,1999.0,1.0,1.0
3.79,416.0,1.0,10.0,4027.0,2005.0,1.0,1.0
3.86,210.0,1.0,8.0,850.0,1996.0,1.0,1.0
4.39,120.0,1.0,4.0,25.0,2001.0,0.0,0.0
3.93,291.0,1.0,1.0,109.0,2006.0,0.0,1.0
4.14,467.0,2.0,28.0,4027.0,2006.0,1.0,0.0
4.2,256.0,1.0,5.0,184.0,2007.0,0.0,0.0
3.66,384.0,1.0,2.0,587.0,2004.0,1.0,1.0
4.23,136.0,1.0,15.0,312.0,2006.0,1.0,0.0
4.28,356.0,1.0,16.0,228.0,1995.0,0.0,0.0
3.76,106.0,1.0,15.0,228.0,1988.0,0.0,1.0
3.98,192.0,1.0,9.0,191.0,2004.0,0.0,1.0
